,LST,NDVI,time,split
128,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.66.tiff,D,Val
129,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017197.h18v04.061.2021277150923.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017197.h18v04.061.2021277150427.47.tiff,D,Train
130,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018124.h18v04.061.2021328035233.4.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018124.h18v04.061.2021328034450.4.tiff,D,Val
131,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019166.h18v04.061.2020298131217.17.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019166.h18v04.061.2020298130206.17.tiff,D,Train
132,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.82.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.82.tiff,D,Train
133,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018277.h18v04.061.2021341234055.71.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018277.h18v04.061.2021341233734.71.tiff,D,Train
134,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.42.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.42.tiff,D,Val
135,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.122.tiff,D,Train
136,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019047.h18v04.061.2020287163952.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019047.h18v04.061.2020287162635.29.tiff,D,Val
137,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017099.h18v04.061.2021269224717.232.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017099.h18v04.061.2021269224220.232.tiff,D,Val
138,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018231.h18v04.061.2021339195824.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.123.tiff,D,Train
139,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.103.tiff,D,Train
140,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.62.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.62.tiff,D,Val
141,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.43.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018177.h18v04.061.2021335030514.43.tiff,D,Train
142,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.8.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.8.tiff,D,Val
143,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019086.h18v04.061.2020291040943.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019086.h18v04.061.2020291040103.121.tiff,D,Train
144,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018109.h18v04.061.2021324035629.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018109.h18v04.061.2021324034424.47.tiff,D,Train
145,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017135.h18v04.061.2021272041929.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017135.h18v04.061.2021272041615.88.tiff,D,Val
146,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019196.h18v04.061.2020303152908.11.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019196.h18v04.061.2020303151931.11.tiff,D,Train
147,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017146.h18v04.061.2021273001227.122.tiff,D,Train
148,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017241.h18v04.061.2021280201714.288.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017241.h18v04.061.2021280201224.288.tiff,D,Val
149,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018293.h18v04.061.2021343213450.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018293.h18v04.061.2021343212905.67.tiff,D,Val
150,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.47.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019210.h18v04.061.2020304060523.47.tiff,D,Val
151,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.46.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.46.tiff,D,Train
152,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.193.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.193.tiff,D,Val
153,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018109.h18v04.061.2021324035629.289.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018109.h18v04.061.2021324034424.289.tiff,D,Val
154,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.7.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.7.tiff,D,Train
155,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.64.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017304.h18v04.061.2021288101032.64.tiff,D,Train
156,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.53.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.53.tiff,D,Train
157,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.118.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.118.tiff,D,Train
158,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.123.tiff,D,Val
159,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017102.h18v04.061.2021270014820.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017102.h18v04.061.2021270014520.103.tiff,D,Train
160,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017226.h18v04.061.2021280032717.68.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017226.h18v04.061.2021280032359.68.tiff,D,Train
161,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.248.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.248.tiff,D,Val
162,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.10.tiff,D,Val
163,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.139.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.139.tiff,D,Train
164,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017147.h18v04.061.2021273013104.232.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017147.h18v04.061.2021273012748.232.tiff,D,Train
165,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018019.h18v04.061.2021313094613.126.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018019.h18v04.061.2021313094300.126.tiff,D,Train
166,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.115.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.115.tiff,D,Val
167,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019277.h18v04.061.2020313001723.338.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019277.h18v04.061.2020313001219.338.tiff,D,Train
168,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.42.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.42.tiff,D,Train
169,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017228.h18v04.061.2021280040948.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017228.h18v04.061.2021280040646.337.tiff,D,Train
170,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018244.h18v04.061.2021340094501.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018244.h18v04.061.2021340094157.29.tiff,D,Val
171,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018238.h18v04.061.2021339225222.104.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018238.h18v04.061.2021339224906.104.tiff,D,Val
172,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019215.h18v04.061.2020304094230.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019215.h18v04.061.2020304093159.31.tiff,D,Train
173,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.61.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.61.tiff,D,Train
174,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018190.h18v04.061.2021335165300.107.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018190.h18v04.061.2021335164937.107.tiff,D,Train
175,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.201.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.201.tiff,D,Train
176,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017187.h18v04.061.2021276041944.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017187.h18v04.061.2021276041636.337.tiff,D,Train
177,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.106.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.106.tiff,D,Val
178,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019203.h18v04.061.2020303232831.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019203.h18v04.061.2020303231727.66.tiff,D,Train
179,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019262.h18v04.061.2020309115203.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019262.h18v04.061.2020309114755.29.tiff,D,Train
180,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019277.h18v04.061.2020313001723.318.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019277.h18v04.061.2020313001219.318.tiff,D,Val
181,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.122.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.122.tiff,D,Val
182,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.67.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.67.tiff,D,Train
183,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018219.h18v04.061.2021339023411.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.65.tiff,D,Val
184,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.32.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.32.tiff,D,Train
185,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019185.h18v04.061.2020302073910.267.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019185.h18v04.061.2020302071201.267.tiff,D,Train
186,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.88.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.88.tiff,D,Train
187,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018323.h18v04.061.2021345131751.4.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018323.h18v04.061.2021345131347.4.tiff,D,Train
188,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.231.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.231.tiff,D,Train
189,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019151.h18v04.061.2020296002100.237.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019151.h18v04.061.2020296001617.237.tiff,D,Val
190,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.10.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017272.h18v04.061.2021285052933.10.tiff,D,Val
191,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019202.h18v04.061.2020303222320.237.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019202.h18v04.061.2020303221331.237.tiff,D,Train
192,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019185.h18v04.061.2020302073910.62.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019185.h18v04.061.2020302071201.62.tiff,D,Val
193,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019200.h18v04.061.2020303202554.125.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019200.h18v04.061.2020303201223.125.tiff,D,Val
194,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019218.h18v04.061.2020304115129.297.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019218.h18v04.061.2020304114601.297.tiff,D,Train
195,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017185.h18v04.061.2021276021325.28.tiff,D,Val
196,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017164.h18v04.061.2021274074835.212.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017164.h18v04.061.2021274074339.212.tiff,D,Train
197,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017073.h18v04.061.2021268050454.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017073.h18v04.061.2021268050149.145.tiff,D,Train
198,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017233.h18v04.061.2021280143845.104.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.104.tiff,D,Train
199,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.84.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019256.h18v04.061.2020308200630.84.tiff,D,Train
200,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019047.h18v04.061.2020287163952.118.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019047.h18v04.061.2020287162635.118.tiff,D,Train
201,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017270.h18v04.061.2021284163458.50.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017270.h18v04.061.2021284163146.50.tiff,D,Train
202,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017075.h18v04.061.2021268052409.65.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017075.h18v04.061.2021268052051.65.tiff,D,Val
203,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018179.h18v04.061.2021335045348.123.tiff,D,Val
204,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.126.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019236.h18v04.061.2020306080909.126.tiff,D,Train
205,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.138.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018171.h18v04.061.2021334063951.138.tiff,D,Train
206,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018110.h18v04.061.2021324064748.230.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018110.h18v04.061.2021324064350.230.tiff,D,Val
207,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019248.h18v04.061.2020307170151.277.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019248.h18v04.061.2020307152606.277.tiff,D,Val
208,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017189.h18v04.061.2021276065604.337.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017189.h18v04.061.2021276065300.337.tiff,D,Val
209,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019046.h18v04.061.2020287155128.210.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019046.h18v04.061.2020287153923.210.tiff,D,Val
210,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019154.h18v04.061.2020298001207.218.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019154.h18v04.061.2020298000342.218.tiff,D,Train
211,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019191.h18v04.061.2020303084615.123.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.123.tiff,D,Val
212,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018271.h18v04.061.2021341213252.201.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018271.h18v04.061.2021341212928.201.tiff,D,Train
213,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019058.h18v04.061.2020288143124.210.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019058.h18v04.061.2020288142546.210.tiff,D,Train
214,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017186.h18v04.061.2021276031159.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.164.tiff,D,Train
215,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.292.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.292.tiff,D,Val
216,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019298.h18v04.061.2020315040216.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019298.h18v04.061.2020315035659.87.tiff,D,Train
217,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017194.h18v04.061.2021277115219.145.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017194.h18v04.061.2021277114909.145.tiff,D,Val
218,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.250.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017170.h18v04.061.2021274122039.250.tiff,D,Train
219,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019153.h18v04.061.2020297223601.135.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.135.tiff,D,Val
220,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019045.h18v04.061.2020287143345.8.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.8.tiff,D,Train
221,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017264.h18v04.061.2021284024128.66.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017264.h18v04.061.2021284023819.66.tiff,D,Train
222,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018206.h18v04.061.2021337124239.8.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018206.h18v04.061.2021337123915.8.tiff,D,Train
223,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.69.tiff,D,Train
224,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.86.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017168.h18v04.061.2021274110608.86.tiff,D,Val
225,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019152.h18v04.061.2020297010016.31.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019152.h18v04.061.2020297003001.31.tiff,D,Val
226,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018240.h18v04.061.2021339234002.182.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018240.h18v04.061.2021339233633.182.tiff,D,Val
227,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018246.h18v04.061.2021340104419.32.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018246.h18v04.061.2021340103927.32.tiff,D,Train
228,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018131.h18v04.061.2021329054709.12.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018131.h18v04.061.2021329054106.12.tiff,D,Val
229,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019203.h18v04.061.2020303232831.5.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019203.h18v04.061.2020303231727.5.tiff,D,Val
230,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.143.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019237.h18v04.061.2020306103030.143.tiff,D,Train
231,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019210.h18v04.061.2020304061132.84.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019210.h18v04.061.2020304060523.84.tiff,D,Val
232,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019216.h18v04.061.2020304103530.163.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019216.h18v04.061.2020304102244.163.tiff,D,Train
233,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.106.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018177.h18v04.061.2021335030514.106.tiff,D,Val
234,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018219.h18v04.061.2021339023411.116.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.116.tiff,D,Train
235,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017100.h18v04.061.2021269234620.69.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017100.h18v04.061.2021269234312.69.tiff,D,Val
236,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018096.h18v04.061.2021323094514.155.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018096.h18v04.061.2021323093949.155.tiff,D,Train
237,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017169.h18v04.061.2021274115917.137.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.137.tiff,D,Val
238,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017171.h18v04.061.2021274125853.116.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017171.h18v04.061.2021274125538.116.tiff,D,Train
239,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017159.h18v04.061.2021273141631.16.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.16.tiff,D,Train
240,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.194.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.194.tiff,D,Train
241,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017264.h18v04.061.2021284024128.87.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017264.h18v04.061.2021284023819.87.tiff,D,Train
242,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.25.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.25.tiff,D,Val
243,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019079.h18v04.061.2020289192815.103.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019079.h18v04.061.2020289191654.103.tiff,D,Train
244,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.27.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.27.tiff,D,Val
245,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.64.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.64.tiff,D,Val
246,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018127.h18v04.061.2021328063637.193.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018127.h18v04.061.2021328063239.193.tiff,D,Val
247,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019179.h18v04.061.2020299022321.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019179.h18v04.061.2020299015509.121.tiff,D,Train
248,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018223.h18v04.061.2021339152438.164.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018223.h18v04.061.2021339152041.164.tiff,D,Train
249,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019047.h18v04.061.2020287163952.121.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019047.h18v04.061.2020287162635.121.tiff,D,Val
250,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018179.h18v04.061.2021335045902.28.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018179.h18v04.061.2021335045348.28.tiff,D,Train
251,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.137.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.137.tiff,D,Train
252,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.11.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019177.h18v04.061.2020298233438.11.tiff,D,Train
253,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019152.h18v04.061.2020297010016.4.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019152.h18v04.061.2020297003001.4.tiff,D,Train
254,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019102.h18v04.061.2020292064552.49.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019102.h18v04.061.2020292063336.49.tiff,D,Val
255,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.29.tiff,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017272.h18v04.061.2021285052933.29.tiff,D,Val
