,IMG,time,split
235,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017232.h18v04.061.2021280135218.68.tiff,D,Train
236,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.3.tiff,D,Train
237,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019194.h18v04.061.2020303125625.88.tiff,D,Val
238,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018110.h18v04.061.2021324064748.48.tiff,D,Train
239,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019164.h18v04.061.2020298111747.102.tiff,D,Val
240,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018116.h18v04.061.2021327010319.297.tiff,D,Train
241,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017185.h18v04.061.2021276021824.51.tiff,D,Train
242,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.298.tiff,D,Train
243,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.154.tiff,NDVI,Train
244,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018177.h18v04.061.2021335031006.28.tiff,D,Train
245,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019114.h18v04.061.2020292185153.267.tiff,D,Val
246,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.122.tiff,NDVI,Train
247,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019102.h18v04.061.2020292064552.49.tiff,D,Val
248,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.125.tiff,D,Train
249,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019260.h18v04.061.2020309063421.45.tiff,NDVI,Train
250,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018270.h18v04.061.2021343165200.201.tiff,D,Val
251,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.80.tiff,D,Train
252,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019045.h18v04.061.2020287142210.45.tiff,NDVI,Train
253,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.176.tiff,NDVI,Train
254,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018218.h18v04.061.2021339021345.229.tiff,D,Train
255,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018240.h18v04.061.2021339234002.126.tiff,D,Train
256,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019238.h18v04.061.2020306123613.60.tiff,D,Val
257,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018231.h18v04.061.2021339195309.103.tiff,NDVI,Train
258,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.144.tiff,D,Val
259,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017215.h18v04.061.2021278135859.278.tiff,D,Train
260,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017158.h18v04.061.2021273131950.218.tiff,NDVI,Train
261,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018204.h18v04.061.2021337100556.17.tiff,NDVI,Val
262,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018218.h18v04.061.2021339020828.116.tiff,NDVI,Train
263,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019049.h18v04.061.2020288031159.115.tiff,D,Val
264,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018178.h18v04.061.2021335040703.24.tiff,D,Train
265,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018190.h18v04.061.2021335164937.8.tiff,NDVI,Train
266,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018171.h18v04.061.2021334064354.80.tiff,D,Train
267,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018128.h18v04.061.2021329024226.191.tiff,D,Train
268,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017216.h18v04.061.2021278142404.125.tiff,NDVI,Val
269,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.139.tiff,D,Train
270,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.106.tiff,NDVI,Train
271,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019205.h18v04.061.2020304014324.30.tiff,NDVI,Train
272,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018219.h18v04.061.2021339023055.98.tiff,NDVI,Train
273,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017113.h18v04.061.2021270231653.88.tiff,D,Train
274,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017110.h18v04.061.2021270201934.46.tiff,NDVI,Val
275,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017233.h18v04.061.2021280143535.34.tiff,NDVI,Train
276,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019364.h18v04.061.2020323061325.46.tiff,NDVI,Train
277,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019247.h18v04.061.2020307122322.48.tiff,NDVI,Train
278,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017102.h18v04.061.2021270014520.68.tiff,NDVI,Train
279,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.137.tiff,NDVI,Train
280,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017177.h18v04.061.2021275163453.251.tiff,D,Train
281,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019185.h18v04.061.2020302071201.155.tiff,NDVI,Val
282,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019175.h18v04.061.2020298222540.318.tiff,D,Train
283,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.12.tiff,NDVI,Val
284,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018238.h18v04.061.2021339225222.200.tiff,D,Train
285,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018181.h18v04.061.2021335060447.68.tiff,NDVI,Train
286,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019237.h18v04.061.2020306103428.61.tiff,D,Train
287,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018255.h18v04.061.2021341144547.257.tiff,D,Train
288,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018239.h18v04.061.2021339231317.144.tiff,NDVI,Val
289,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.65.tiff,NDVI,Train
290,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019216.h18v04.061.2020304102244.67.tiff,NDVI,Val
291,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019255.h18v04.061.2020308174507.49.tiff,D,Val
292,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019186.h18v04.061.2020302100901.28.tiff,D,Val
293,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018178.h18v04.061.2021335040332.100.tiff,NDVI,Train
294,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.8.tiff,D,Train
295,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018212.h18v04.061.2021338223536.298.tiff,D,Val
296,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017326.h18v04.061.2021290093443.46.tiff,D,Train
297,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.88.tiff,NDVI,Train
298,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017199.h18v04.061.2021277160541.47.tiff,NDVI,Train
299,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.49.tiff,NDVI,Train
300,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017125.h18v04.061.2021271190420.237.tiff,D,Val
301,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019255.h18v04.061.2020308173951.144.tiff,NDVI,Train
302,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018245.h18v04.061.2021340101724.43.tiff,D,Train
303,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018266.h18v04.061.2021341194822.337.tiff,D,Train
304,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018323.h18v04.061.2021345131751.43.tiff,D,Val
305,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017111.h18v04.061.2021270212301.28.tiff,D,Val
306,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.61.tiff,D,Train
307,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019324.h18v04.061.2020318064252.45.tiff,D,Train
308,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017145.h18v04.061.2021272225209.118.tiff,NDVI,Val
309,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017290.h18v04.061.2021286103323.191.tiff,NDVI,Val
310,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.123.tiff,NDVI,Train
311,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019216.h18v04.061.2020304102244.145.tiff,NDVI,Train
312,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017172.h18v04.061.2021274135314.192.tiff,D,Val
313,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017198.h18v04.061.2021277152744.83.tiff,NDVI,Train
314,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018190.h18v04.061.2021335165300.7.tiff,D,Val
315,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019054.h18v04.061.2020288113732.46.tiff,D,Train
316,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019238.h18v04.061.2020306123053.98.tiff,NDVI,Train
317,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017149.h18v04.061.2021273034321.101.tiff,D,Train
318,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018214.h18v04.061.2021338235914.17.tiff,D,Train
319,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017146.h18v04.061.2021273001741.172.tiff,D,Val
320,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.13.tiff,D,Train
321,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019200.h18v04.061.2020303201223.49.tiff,NDVI,Train
322,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018217.h18v04.061.2021339013445.51.tiff,NDVI,Val
323,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019134.h18v04.061.2020294011041.121.tiff,NDVI,Val
324,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.104.tiff,NDVI,Val
325,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019176.h18v04.061.2020298231217.297.tiff,NDVI,Train
326,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017161.h18v04.061.2021274062603.47.tiff,NDVI,Train
327,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017281.h18v04.061.2021285184939.71.tiff,D,Train
328,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.22.tiff,D,Train
329,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017304.h18v04.061.2021288101400.10.tiff,D,Val
330,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018205.h18v04.061.2021337110057.28.tiff,D,Train
331,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.118.tiff,NDVI,Train
332,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019181.h18v04.061.2020299032816.296.tiff,D,Val
333,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018255.h18v04.061.2021341144201.175.tiff,NDVI,Train
334,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018174.h18v04.061.2021334093250.12.tiff,NDVI,Train
335,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019261.h18v04.061.2020309083141.144.tiff,D,Train
336,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019056.h18v04.061.2020288125030.119.tiff,NDVI,Val
337,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019272.h18v04.061.2020312061648.14.tiff,D,Train
338,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.49.tiff,D,Val
339,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019234.h18v04.061.2020306040038.138.tiff,D,Val
340,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018053.h18v04.061.2021317155608.29.tiff,D,Train
341,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018251.h18v04.061.2021340125441.84.tiff,NDVI,Train
342,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018254.h18v04.061.2021341141546.6.tiff,D,Val
343,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019248.h18v04.061.2020307152606.277.tiff,NDVI,Val
344,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018228.h18v04.061.2021339181939.157.tiff,D,Val
345,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019152.h18v04.061.2020297003001.24.tiff,NDVI,Train
346,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.138.tiff,NDVI,Train
347,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017186.h18v04.061.2021276030852.126.tiff,NDVI,Train
348,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017240.h18v04.061.2021280192743.298.tiff,D,Val
349,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019205.h18v04.061.2020304015452.153.tiff,D,Val
350,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.270.tiff,D,Val
351,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019324.h18v04.061.2020318062911.29.tiff,NDVI,Train
352,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017214.h18v04.061.2021278132954.10.tiff,NDVI,Train
353,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019224.h18v04.061.2020304193211.336.tiff,NDVI,Train
354,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017169.h18v04.061.2021274115604.85.tiff,NDVI,Val
355,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018228.h18v04.061.2021339181939.219.tiff,D,Train
356,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019243.h18v04.061.2020307024649.115.tiff,D,Train
357,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017068.h18v04.061.2021267074450.257.tiff,D,Train
358,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018271.h18v04.061.2021341212928.297.tiff,NDVI,Train
359,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017287.h18v04.061.2021286060812.338.tiff,NDVI,Train
360,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019054.h18v04.061.2020288112508.51.tiff,NDVI,Train
361,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018191.h18v04.061.2021335184212.17.tiff,NDVI,Val
362,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018224.h18v04.061.2021339160116.32.tiff,D,Train
363,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019178.h18v04.061.2020299011833.123.tiff,D,Train
364,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019243.h18v04.061.2020307022004.211.tiff,NDVI,Train
365,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.103.tiff,D,Train
366,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018216.h18v04.061.2021339005340.64.tiff,NDVI,Val
367,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019183.h18v04.061.2020299054141.126.tiff,D,Train
368,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.88.tiff,NDVI,Val
369,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.298.tiff,NDVI,Train
370,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018252.h18v04.061.2021341131448.156.tiff,D,Train
371,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017161.h18v04.061.2021274062603.144.tiff,NDVI,Val
372,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017098.h18v04.061.2021269214456.9.tiff,NDVI,Train
373,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017162.h18v04.061.2021274065207.11.tiff,D,Val
374,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017099.h18v04.061.2021269224220.67.tiff,NDVI,Train
375,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019221.h18v04.061.2020304135503.17.tiff,NDVI,Train
376,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017086.h18v04.061.2021268161614.325.tiff,NDVI,Train
377,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019045.h18v04.061.2020287143345.7.tiff,D,Train
378,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.286.tiff,D,Train
379,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017227.h18v04.061.2021280034649.298.tiff,D,Val
380,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019177.h18v04.061.2020298234642.135.tiff,D,Train
381,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019181.h18v04.061.2020299031952.135.tiff,NDVI,Val
382,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019156.h18v04.061.2020298022933.250.tiff,NDVI,Train
383,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019155.h18v04.061.2020298015009.257.tiff,D,Val
384,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019168.h18v04.061.2020298145158.8.tiff,D,Val
385,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.7.tiff,NDVI,Train
386,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019256.h18v04.061.2020308201151.144.tiff,D,Train
387,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018182.h18v04.061.2021335063245.191.tiff,NDVI,Val
388,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017188.h18v04.061.2021276052402.297.tiff,NDVI,Train
389,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017186.h18v04.061.2021276031159.125.tiff,D,Train
390,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018254.h18v04.061.2021341141227.118.tiff,NDVI,Val
391,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.249.tiff,D,Val
392,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019204.h18v04.061.2020304003517.35.tiff,D,Val
393,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019238.h18v04.061.2020306123613.141.tiff,D,Train
394,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018218.h18v04.061.2021339021345.28.tiff,D,Train
395,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017068.h18v04.061.2021267074450.218.tiff,D,Val
396,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018215.h18v04.061.2021339002637.122.tiff,D,Val
397,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019236.h18v04.061.2020306081506.117.tiff,D,Train
398,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017168.h18v04.061.2021274110908.29.tiff,D,Val
399,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017145.h18v04.061.2021272225627.31.tiff,D,Train
400,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019186.h18v04.061.2020302095041.164.tiff,NDVI,Val
401,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017112.h18v04.061.2021270221936.54.tiff,D,Val
402,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017147.h18v04.061.2021273012748.249.tiff,NDVI,Train
403,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018213.h18v04.061.2021338232524.12.tiff,D,Val
404,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019164.h18v04.061.2020298110523.88.tiff,NDVI,Val
405,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.337.tiff,NDVI,Train
406,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017184.h18v04.061.2021276003555.200.tiff,NDVI,Train
407,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018269.h18v04.061.2021341210937.163.tiff,D,Train
408,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018217.h18v04.061.2021339013810.24.tiff,D,Val
409,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.134.tiff,NDVI,Val
410,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017020.h18v04.061.2021256231401.28.tiff,NDVI,Train
411,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019083.h18v04.061.2020291012219.238.tiff,D,Train
412,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019191.h18v04.061.2020303083615.66.tiff,NDVI,Train
413,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.135.tiff,D,Train
414,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017119.h18v04.061.2021271050642.85.tiff,D,Train
415,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019193.h18v04.061.2020303114636.218.tiff,D,Train
416,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019204.h18v04.061.2020304002057.59.tiff,NDVI,Train
417,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018110.h18v04.061.2021324064748.153.tiff,D,Train
418,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017162.h18v04.061.2021274064832.126.tiff,NDVI,Train
419,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017189.h18v04.061.2021276065604.238.tiff,D,Train
420,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019180.h18v04.061.2020299030153.286.tiff,D,Train
421,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.4.tiff,NDVI,Val
422,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019242.h18v04.061.2020306213128.135.tiff,D,Train
423,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018128.h18v04.061.2021329023452.231.tiff,NDVI,Train
424,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017232.h18v04.061.2021280134919.49.tiff,NDVI,Train
425,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018200.h18v04.061.2021337070116.35.tiff,NDVI,Val
426,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017278.h18v04.061.2021285120310.104.tiff,NDVI,Val
427,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019238.h18v04.061.2020306123613.98.tiff,D,Train
428,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019246.h18v04.061.2020307104933.53.tiff,D,Train
429,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019247.h18v04.061.2020307122715.68.tiff,D,Train
430,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019248.h18v04.061.2020307152606.298.tiff,NDVI,Val
431,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019264.h18v04.061.2020310071030.137.tiff,NDVI,Val
432,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019135.h18v04.061.2020294020138.32.tiff,NDVI,Val
433,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017229.h18v04.061.2021280043114.298.tiff,NDVI,Train
434,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019134.h18v04.061.2020294012232.85.tiff,D,Train
435,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018110.h18v04.061.2021324064350.121.tiff,NDVI,Train
436,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018240.h18v04.061.2021339234002.276.tiff,D,Train
437,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019231.h18v04.061.2020305211218.298.tiff,D,Train
438,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017110.h18v04.061.2021270202244.8.tiff,D,Val
439,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.4.tiff,NDVI,Train
440,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017103.h18v04.061.2021270024103.85.tiff,NDVI,Train
441,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018284.h18v04.061.2021343142630.121.tiff,NDVI,Val
442,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017130.h18v04.061.2021271232007.157.tiff,NDVI,Val
443,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017170.h18v04.061.2021274122342.5.tiff,D,Train
444,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019180.h18v04.061.2020299025236.286.tiff,NDVI,Train
445,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018206.h18v04.061.2021337123915.5.tiff,NDVI,Val
446,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019234.h18v04.061.2020306035458.52.tiff,NDVI,Val
447,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2018270.h18v04.061.2021343164807.105.tiff,NDVI,Train
448,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019153.h18v04.061.2020297222500.68.tiff,NDVI,Train
449,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017159.h18v04.061.2021273141337.86.tiff,NDVI,Train
450,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019262.h18v04.061.2020309115203.121.tiff,D,Val
451,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019134.h18v04.061.2020294012232.102.tiff,D,Val
452,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017213.h18v04.061.2021278130640.307.tiff,D,Val
453,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018182.h18v04.061.2021335063652.120.tiff,D,Train
454,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017112.h18v04.061.2021270221626.105.tiff,NDVI,Val
455,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2018323.h18v04.061.2021345131751.29.tiff,D,Train
456,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019052.h18v04.061.2020288090909.27.tiff,NDVI,Val
457,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017272.h18v04.061.2021285053242.124.tiff,D,Val
458,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017226.h18v04.061.2021280032717.298.tiff,D,Train
459,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017103.h18v04.061.2021270024555.86.tiff,D,Train
460,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019200.h18v04.061.2020303201223.51.tiff,NDVI,Val
461,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019287.h18v04.061.2020314004314.140.tiff,D,Train
462,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019047.h18v04.061.2020287162635.83.tiff,NDVI,Train
463,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2019178.h18v04.061.2020299004017.211.tiff,NDVI,Val
464,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017100.h18v04.061.2021269234620.122.tiff,D,Train
465,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017102.h18v04.061.2021270014820.65.tiff,D,Train
466,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2019213.h18v04.061.2020304082116.158.tiff,D,Train
467,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017208.h18v04.061.2021278084754.35.tiff,D,Val
468,data/geotiff/MOD21A1D.061/day/MOD21A1D.A2017177.h18v04.061.2021275163453.176.tiff,D,Train
469,data/geotiff/MOD09GQ.061/day/MOD09GQ.A2017331.h18v04.061.2021290190510.238.tiff,NDVI,Val
